tick,v0,g0,v1,g1,v2,g2,v3,g3,spikes
376,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.75700627334609,-4.92504638462381,-52.00000000000000,0.00000000000000,0000
377,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.64825770818484,-4.73193255368188,-52.00000000000000,0.00000000000000,0000
378,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.53870768036134,-4.54639082435864,-52.00000000000000,0.00000000000000,0000
379,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.42843801878941,-4.36812429030280,-52.00000000000000,0.00000000000000,0000
380,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.31752684230590,-4.19684768702767,-52.00000000000000,0.00000000000000,0000
381,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.20604871013514,-4.03228693542704,-52.00000000000000,0.00000000000000,0000
382,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-67.09407476640381,-3.87417870319019,-52.00000000000000,0.00000000000000,0000
383,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.98167287894029,-3.72226998341397,-52.00000000000000,0.00000000000000,0000
384,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.86890777258282,-3.57631768973784,-52.00000000000000,0.00000000000000,0000
385,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.75584115721246,-3.43608826735375,-52.00000000000000,0.00000000000000,0000
386,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.64253185071811,-3.30135731926869,-52.00000000000000,0.00000000000000,0000
387,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.52903589709270,-3.17190924722158,-52.00000000000000,0.00000000000000,0000
388,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.41540667985201,-3.04753690668009,-52.00000000000000,0.00000000000000,0000
389,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.30169503096010,-2.92804127536517,-52.00000000000000,0.00000000000000,0000
390,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.18794933543769,-2.81323113477295,-52.00000000000000,0.00000000000000,0000
391,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-66.07421563182358,-2.70292276418436,-52.00000000000000,0.00000000000000,0000
392,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.96053770865181,-2.59693964667274,-52.00000000000000,0.00000000000000,0000
393,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.84695719710167,-2.49511218663913,-52.00000000000000,0.00000000000000,0000
394,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.73351365997050,-2.39727743842314,-52.00000000000000,0.00000000000000,0000
395,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.62024467711451,-2.30327884555509,-52.00000000000000,0.00000000000000,0000
396,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.50718592749605,-2.21296599023228,-52.00000000000000,0.00000000000000,0000
397,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.39437126797111,-2.12619435261844,-52.00000000000000,0.00000000000000,0000
398,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.28183280894515,-2.04282507958111,-52.00000000000000,0.00000000000000,0000
399,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.16960098702069,-1.96272476249703,-52.00000000000000,0.00000000000000,0000
400,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-65.05770463475460,-1.88576522376990,-52.00000000000000,0.00000000000000,0000
401,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.94617104763938,-1.81182331171884,-52.00000000000000,0.00000000000000,0000
402,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.83502604841721,-1.74078070350945,-52.00000000000000,0.00000000000000,0000
403,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.72429404883212,-1.67252371581203,-52.00000000000000,0.00000000000000,0000
404,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.61399810892085,-1.60694312288400,-52.00000000000000,0.00000000000000,0000
405,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.50415999393950,-1.54393398178540,-52.00000000000000,0.00000000000000,0000
406,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.39480022901897,-1.48339546444781,-52.00000000000000,0.00000000000000,0000
407,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.28593815163869,-1.42523069632791,-52.00000000000000,0.00000000000000,0000
408,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.17759196200447,-1.36934660138757,-52.00000000000000,0.00000000000000,0000
409,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-64.06977877141321,-1.31565375315230,-52.00000000000000,0.00000000000000,0000
410,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.96251464868358,-1.26406623160985,-52.00000000000000,0.00000000000000,0000
411,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.85581466472898,-1.21450148571981,-52.00000000000000,0.00000000000000,0000
412,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.74969293534609,-1.16688020131440,-52.00000000000000,0.00000000000000,0000
413,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.64416266228907,-1.12112617417882,-52.00000000000000,0.00000000000000,0000
414,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.53923617269734,-1.07716618810825,-52.00000000000000,0.00000000000000,0000
415,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.43492495694153,-1.03492989774638,-52.00000000000000,0.00000000000000,0000
416,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.33123970495022,-0.99434971601771,-52.00000000000000,0.00000000000000,0000
417,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.22819034107725,-0.95536070597393,-52.00000000000000,0.00000000000000,0000
418,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.12578605756725,-0.91790047688086,-52.00000000000000,0.00000000000000,0000
419,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-63.02403534667467,-0.88190908438001,-52.00000000000000,0.00000000000000,0000
420,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.92294603148937,-0.84732893456481,-52.00000000000000,0.00000000000000,0000
421,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.82252529552008,-0.81410469181806,-52.00000000000000,0.00000000000000,0000
422,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.72277971108440,-0.78218319026315,-52.00000000000000,0.00000000000000,0000
423,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.62371526655277,-0.75151334868730,-52.00000000000000,0.00000000000000,0000
424,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.52533739249154,-0.72204608880076,-52.00000000000000,0.00000000000000,0000
425,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.42765098674862,-0.69373425670101,-52.00000000000000,0.00000000000000,0000
426,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.33066043852362,-0.66653254741652,-52.00000000000000,0.00000000000000,0000
427,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.23436965146244,-0.64039743240908,-52.00000000000000,0.00000000000000,0000
428,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.13878206581495,-0.61528708991891,-52.00000000000000,0.00000000000000,0000
429,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-62.04390067969292,-0.59116133804086,-52.00000000000000,0.00000000000000,0000
430,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.94972806946363,-0.56798157042481,-52.00000000000000,0.00000000000000,0000
431,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.85626640931336,-0.54571069449731,-52.00000000000000,0.00000000000000,0000
432,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.76351749001377,-0.52431307210550,-52.00000000000000,0.00000000000000,0000
433,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.67148273692259,-0.50375446248847,-52.00000000000000,0.00000000000000,0000
434,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.58016322724894,-0.48400196748478,-52.00000000000000,0.00000000000000,0000
435,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.48955970661245,-0.46502397888832,-52.00000000000000,0.00000000000000,0000
436,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.39967260492422,-0.44679012786849,-52.00000000000000,0.00000000000000,0000
437,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.31050205161630,-0.42927123637356,-52.00000000000000,0.00000000000000,0000
438,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.22204789024580,-0.41243927043958,-52.00000000000000,0.00000000000000,0000
439,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.13430969249815,-0.39626729533004,-52.00000000000000,0.00000000000000,0000
440,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-61.04728677161360,-0.38072943243455,-52.00000000000000,0.00000000000000,0000
441,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.96097819525965,-0.36580081785758,-52.00000000000000,0.00000000000000,0000
442,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.87538279787152,-0.35145756263084,-52.00000000000000,0.00000000000000,0000
443,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.79049919248180,-0.33767671448593,-52.00000000000000,0.00000000000000,0000
444,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.70632578205948,-0.32443622112574,-52.00000000000000,0.00000000000000,0000
445,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.62286077037797,-0.31171489493610,-52.00000000000000,0.00000000000000,0000
446,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.54010217243078,-0.29949237908108,-52.00000000000000,0.00000000000000,0000
447,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.45804782441289,-0.28774911492770,-52.00000000000000,0.00000000000000,0000
448,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.37669539328505,-0.27646631074796,-52.00000000000000,0.00000000000000,0000
449,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.29604238593770,-0.26562591164805,-52.00000000000000,0.00000000000000,0000
450,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.21608615797032,-0.25521057067665,-52.00000000000000,0.00000000000000,0000
451,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.13682392210179,-0.24520362106617,-52.00000000000000,0.00000000000000,0000
452,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-60.05825275622612,-0.23558904956228,-52.00000000000000,0.00000000000000,0000
453,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.98036961112808,-0.22635147079937,-52.00000000000000,0.00000000000000,0000
454,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.90317131787199,-0.21747610268063,-52.00000000000000,0.00000000000000,0000
455,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.82665459487696,-0.20894874272356,-52.00000000000000,0.00000000000000,0000
456,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.75081605469097,-0.20075574533295,-52.00000000000000,0.00000000000000,0000
457,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.67565221047585,-0.19288399996505,-52.00000000000000,0.00000000000000,0000
458,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.60115948221485,-0.18532091014788,-52.00000000000000,0.00000000000000,0000
459,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.52733420265372,-0.17805437332418,-52.00000000000000,0.00000000000000,0000
460,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.45417262298613,-0.17107276148476,-52.00000000000000,0.00000000000000,0000
461,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.38167091829362,-0.16436490256118,-52.00000000000000,0.00000000000000,0000
462,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.30982519274994,-0.15792006254808,-52.00000000000000,0.00000000000000,0000
463,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.23863148459920,-0.15172792832647,-52.00000000000000,0.00000000000000,0000
464,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.16808577091699,-0.14577859116053,-52.00000000000000,0.00000000000000,0000
465,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.09818397216318,-0.14006253084154,-52.00000000000000,0.00000000000000,0000
466,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-59.02892195653472,-0.13457060045350,-52.00000000000000,0.00000000000000,0000
467,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.96029554412655,-0.12929401173611,-52.00000000000000,0.00000000000000,0000
468,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.89230051090837,-0.12422432102169,-52.00000000000000,0.00000000000000,0000
469,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.82493259252468,-0.11935341572351,-52.00000000000000,0.00000000000000,0000
470,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.75818748792518,-0.11467350135391,-52.00000000000000,0.00000000000000,0000
471,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.69206086283251,-0.11017708905145,-52.00000000000000,0.00000000000000,0000
472,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.62654835305370,-0.10585698359718,-52.00000000000000,0.00000000000000,0000
473,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.56164556764193,-0.10170627190069,-52.00000000000000,0.00000000000000,0000
474,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.49734809191446,-0.09771831193774,-52.00000000000000,0.00000000000000,0000
475,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.43365149033260,-0.09388672212157,-52.00000000000000,0.00000000000000,0000
476,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.37055130924944,-0.09020537109104,-52.00000000000000,0.00000000000000,0000
477,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.30804307953058,-0.08666836789908,-52.00000000000000,0.00000000000000,0000
478,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.24612231905310,-0.08327005258601,-52.00000000000000,0.00000000000000,0000
479,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.18478453508775,-0.08000498712229,-52.00000000000000,0.00000000000000,0000
480,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.12402522656902,-0.07686794670662,-52.00000000000000,0.00000000000000,0000
481,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.06383988625787,-0.07385391140504,-52.00000000000000,0.00000000000000,0000
482,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-58.00422400280125,-0.07095805811806,-52.00000000000000,0.00000000000000,0000
483,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.94517306269293,-0.06817575286258,-52.00000000000000,0.00000000000000,0000
484,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.88668255213940,-0.06550254335663,-52.00000000000000,0.00000000000000,0000
485,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.82874795883498,-0.06293415189467,-52.00000000000000,0.00000000000000,0000
486,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.77136477364973,-0.06046646850240,-52.00000000000000,0.00000000000000,0000
487,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.71452849223380,-0.05809554435995,-52.00000000000000,0.00000000000000,0000
488,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.65823461654173,-0.05581758548284,-52.00000000000000,0.00000000000000,0000
489,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.60247865627981,-0.05362894665090,-52.00000000000000,0.00000000000000,0000
490,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.54725613028003,-0.05152612557505,-52.00000000000000,0.00000000000000,0000
491,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.49256256780325,-0.04950575729294,-52.00000000000000,0.00000000000000,0000
492,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.43839350977492,-0.04756460878429,-52.00000000000000,0.00000000000000,0000
493,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.38474450995584,-0.04569957379736,-52.00000000000000,0.00000000000000,0000
494,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.33161113605093,-0.04390766787827,-52.00000000000000,0.00000000000000,0000
495,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.27898897075842,-0.04218602359525,-52.00000000000000,0.00000000000000,0000
496,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.22687361276202,-0.04053188595014,-52.00000000000000,0.00000000000000,0000
497,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.17526067766850,-0.03894260796983,-52.00000000000000,0.00000000000000,0000
498,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.12414579889292,-0.03741564647046,-52.00000000000000,0.00000000000000,0000
499,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.07352462849371,-0.03594855798787,-52.00000000000000,0.00000000000000,0000
500,-52.00000000000000,0.00000000000000,-52.00000000000000,0.00000000000000,-57.02339283795980,-0.03453899486750,-52.00000000000000,0.00000000000000,0000
